1Starting!
17223,16.50,3.00,1.00,0.00,2.00,540
17260,16.50,3.00,1.00,0.00,2.00,541
17298,16.50,3.00,3.00,2.00,2.00,543
17335,16.50,3.00,3.00,2.00,2.00,545
17432,16.50,2.00,0.00,0.00,2.00,546
17435,16.50,2.00,0.00,0.00,2.00,547
17447,16.50,2.00,0.00,0.00,2.00,548
17485,16.50,2.00,0.00,0.00,2.00,549
17522,16.50,1.00,1.00,-1.00,-1.00,550
17562,16.50,1.00,1.00,-1.00,-1.00,551
17601,16.50,3.00,1.00,0.00,2.00,553
17639,16.50,3.00,1.00,0.00,2.00,555
17676,16.50,3.00,1.00,0.00,2.00,557
17770,15.40,3.00,0.00,0.00,3.00,558
17772,15.40,3.00,0.00,0.00,3.00,559
17788,15.40,3.00,0.00,0.00,3.00,560
17826,15.40,3.00,0.00,0.00,3.00,561
17863,17.60,4.00,1.00,1.00,4.00,562
17901,17.60,4.00,1.00,1.00,4.00,563
17938,16.50,0.00,0.00,0.00,0.00,565
17976,16.50,0.00,0.00,0.00,0.00,567
18014,16.50,0.00,0.00,0.00,0.00,569
18107,17.60,3.00,0.00,0.00,3.00,570
18110,17.60,3.00,0.00,0.00,3.00,571
18125,17.60,3.00,0.00,0.00,3.00,572
18163,17.60,3.00,0.00,0.00,3.00,573
18200,17.60,1.00,0.00,0.00,1.00,574
18238,17.60,1.00,0.00,0.00,1.00,575
18275,17.60,1.00,0.00,0.00,1.00,576
18313,16.50,3.00,1.00,1.00,3.00,578
18351,16.50,3.00,1.00,1.00,3.00,580
18445,17.60,1.00,2.00,1.00,0.00,581
18448,17.60,1.00,2.00,1.00,0.00,582
18462,17.60,1.00,2.00,1.00,0.00,583
18500,17.60,1.00,2.00,1.00,0.00,584
18537,16.50,1.00,0.00,0.00,1.00,585
18575,16.50,1.00,0.00,0.00,1.00,586
18613,16.50,1.00,0.00,0.00,1.00,587
18650,16.50,4.00,2.00,1.00,3.00,589
18688,16.50,4.00,2.00,1.00,3.00,591
18783,16.50,3.00,-1.00,0.00,4.00,592
18785,16.50,3.00,-1.00,0.00,4.00,593
18801,16.50,3.00,-1.00,0.00,4.00,594
18840,16.50,3.00,-1.00,0.00,4.00,595
18879,16.50,3.00,0.00,0.00,3.00,596
18916,16.50,3.00,0.00,0.00,3.00,597
18954,16.50,5.00,0.00,0.00,5.00,599
18991,16.50,5.00,0.00,0.00,5.00,601
19028,16.50,5.00,0.00,0.00,5.00,603
19120,17.60,3.00,1.00,0.00,2.00,604
19122,17.60,3.00,1.00,0.00,2.00,605
19140,17.60,3.00,1.00,0.00,2.00,606
19178,17.60,3.00,1.00,0.00,2.00,607
19216,17.60,3.00,0.00,0.00,3.00,608
19253,17.60,3.00,0.00,0.00,3.00,609
19291,16.50,2.00,0.00,0.00,2.00,611
19328,16.50,2.00,0.00,0.00,2.00,613
19365,16.50,2.00,0.00,0.00,2.00,615
19458,17.60,4.00,1.00,0.00,3.00,616
19461,17.60,4.00,1.00,0.00,3.00,617
19478,17.60,4.00,1.00,0.00,3.00,618
19515,17.60,4.00,1.00,0.00,3.00,619
